Species1,n1,s1,e1,l1,Species2,n2,s2,e2,l2,Dist
ISO1,51,291685,296729,5045,A4,67,370417,375450,5034,0.0035771065
ISO1,52,296730,301774,5045,A4,67,370417,375450,5034,0.0033783784
ISO1,53,301775,306819,5045,A4,67,370417,375450,5034,0.0039745628
ISO1,54,306820,311869,5050,A4,67,370417,375450,5034,0.0039753528
ISO1,55,311870,316919,5050,A4,67,370417,375450,5034,0.0035778175
ISO1,56,316920,321971,5052,A4,67,370417,375450,5034,0.0039737731
ISO1,57,321972,327021,5050,A4,67,370417,375450,5034,0.0035778175
ISO1,58,327022,332066,5045,A4,67,370417,375450,5034,0.0037758347
ISO1,59,332067,337113,5047,A4,67,370417,375450,5034,0.0039761431
ISO1,60,337114,342473,5360,A4,67,370417,375450,5034,0.0035763958
ISO1,61,342474,347536,5063,A4,67,370417,375450,5034,0.0037765852
ISO1,62,347537,352584,5048,A4,67,370417,375450,5034,0.0037765852
ISO1,63,352585,357631,5047,A4,67,370417,375450,5034,0.0039761431
ISO1,64,357632,362683,5052,A4,67,370417,375450,5034,0.0049682035
ISO1,65,362684,368037,5354,A4,67,370417,375450,5034,0.0037743345
ISO1,66,368038,373098,5061,A4,67,370417,375450,5034,0.0035756853
ISO1,67,373099,378146,5048,A4,67,370417,375450,5034,0.0043746272
ISO1,68,378147,382223,4077,A4,67,370417,375450,5034,0.0049285362
ISO1,69,382224,386263,4040,A4,67,370417,375450,5034,0.0049738871
ISO1,70,386264,391320,5057,A4,67,370417,375450,5034,0.0039729837
ISO1,71,391321,396373,5053,A4,67,370417,375450,5034,0.0035756853
ISO1,72,396374,401428,5055,A4,67,370417,375450,5034,0.0041716329
ISO1,73,401429,406464,5036,A4,67,370417,375450,5034,0.0049850449
ISO1,74,406465,411500,5036,A4,67,370417,375450,5034,0.0045862413
ISO1,75,411501,416554,5054,A4,67,370417,375450,5034,0.0041724618
ISO1,76,416555,421609,5055,A4,67,370417,375450,5034,0.0041716329
ISO1,78,434234,439288,5055,A4,67,370417,375450,5034,0.0039729837
ISO1,79,439289,444341,5053,A4,67,370417,375450,5034,0.0041716329
ISO1,80,444342,449394,5053,A4,67,370417,375450,5034,0.0039729837
ISO1,81,449395,454447,5053,A4,67,370417,375450,5034,0.0041716329
ISO1,82,454448,459500,5053,A4,67,370417,375450,5034,0.0039729837
ISO1,83,459501,464563,5063,A4,67,370417,375450,5034,0.0037743345
ISO1,84,464564,469616,5053,A4,67,370417,375450,5034,0.0035756853
ISO1,85,469617,474669,5053,A4,67,370417,375450,5034,0.0039729837
ISO1,87,482384,487448,5065,A4,67,370417,375450,5034,0.0035756853
ISO1,88,487449,492492,5044,A4,67,370417,375450,5034,0.0037886341
ISO1,89,492493,497531,5039,A4,67,370417,375450,5034,0.0037893897
ISO1,90,497532,502586,5055,A4,67,370417,375450,5034,0.0043702821
ISO1,91,502587,507642,5056,A4,67,370417,375450,5034,0.0041716329
ISO1,92,507643,512696,5054,A4,67,370417,375450,5034,0.0039737731
ISO1,93,512697,517745,5049,A4,67,370417,375450,5034,0.0023842639
ISO1,94,517746,522579,4834,A4,67,370417,375450,5034,0.0056004978
ISO1,95,522580,527421,4842,A4,67,370417,375450,5034,0.0066266308
ISO1,96,527422,532470,5049,A4,67,370417,375450,5034,0.0035785288
ISO1,97,532471,537316,4846,A4,67,370417,375450,5034,0.0068365444
ISO1,98,537317,542156,4840,A4,67,370417,375450,5034,0.0070437125
ISO1,99,542157,547206,5050,A4,67,370417,375450,5034,0.0051751592
ISO1,100,547207,552047,4841,A4,67,370417,375450,5034,0.0068436333
ISO1,101,552048,556887,4840,A4,67,370417,375450,5034,0.0070437125
ISO1,102,556888,561721,4834,A4,67,370417,375450,5034,0.0087118855
ISO1,103,561722,566767,5046,A4,67,370417,375450,5034,0.0035785288
ISO1,104,566768,571813,5046,A4,67,370417,375450,5034,0.0031796502
ISO1,105,571814,576859,5046,A4,67,370417,375450,5034,0.0031796502
ISO1,106,576860,581905,5046,A4,67,370417,375450,5034,0.0031796502
ISO1,107,581906,586739,4834,A4,67,370417,375450,5034,0.0056004978
ISO1,108,586740,591785,5046,A4,67,370417,375450,5034,0.0031809145
ISO1,109,591786,596631,4846,A4,67,370417,375450,5034,0.0070437125
ISO1,110,596632,601677,5046,A4,67,370417,375450,5034,0.0035785288
ISO1,111,601678,606721,5044,A4,67,370417,375450,5034,0.0037773360
ISO1,112,606722,611766,5045,A4,67,370417,375450,5034,0.0037773360
A4,1,30943,35996,5054,A4,67,370417,375450,5034,0.0043798527
A4,2,35997,41057,5061,A4,67,370417,375450,5034,0.0045725646
A4,3,41058,46120,5063,A4,67,370417,375450,5034,0.0045725646
A4,4,46121,51184,5064,A4,67,370417,375450,5034,0.0041741205
A4,5,51185,56230,5046,A4,67,370417,375450,5034,0.0025839793
A4,6,56231,61272,5042,A4,67,370417,375450,5034,0.0021873136
A4,7,61273,66317,5045,A4,67,370417,375450,5034,0.0025834658
A4,8,66318,70985,4668,A4,67,370417,375450,5034,0.0025806452
A4,9,70986,76001,5016,A4,67,370417,375450,5034,0.0039976014
A4,10,76002,81044,5043,A4,67,370417,375450,5034,0.0027833002
A4,11,81045,86089,5045,A4,67,370417,375450,5034,0.0019872814
A4,12,86090,91134,5045,A4,67,370417,375450,5034,0.0019872814
A4,13,91135,96179,5045,A4,67,370417,375450,5034,0.0019872814
A4,14,96180,101224,5045,A4,67,370417,375450,5034,0.0019872814
A4,15,101225,106268,5044,A4,67,370417,375450,5034,0.0019884669
A4,16,106269,111309,5041,A4,67,370417,375450,5034,0.0021877486
A4,17,111310,116353,5044,A4,67,370417,375450,5034,0.0019884669
A4,18,116354,121400,5047,A4,67,370417,375450,5034,0.0019872814
A4,19,121401,126447,5047,A4,67,370417,375450,5034,0.0037758347
A4,20,126448,131479,5032,A4,67,370417,375450,5034,0.0035863718
A4,21,131480,136511,5032,A4,67,370417,375450,5034,0.0035863718
A4,22,136512,141556,5045,A4,67,370417,375450,5034,0.0039745628
A4,23,141557,146561,5005,A4,67,370417,375450,5034,0.0042067308
A4,24,146562,151606,5045,A4,67,370417,375450,5034,0.0041732909
A4,25,151607,156640,5034,A4,67,370417,375450,5034,0.0041824338
A4,26,156641,161685,5045,A4,67,370417,375450,5034,0.0041732909
A4,27,161686,166730,5045,A4,67,370417,375450,5034,0.0043720191
A4,28,166731,171775,5045,A4,67,370417,375450,5034,0.0043720191
A4,29,171776,176816,5041,A4,67,370417,375450,5034,0.0041749503
A4,30,176817,181861,5045,A4,67,370417,375450,5034,0.0037758347
A4,31,181862,186906,5045,A4,67,370417,375450,5034,0.0037758347
A4,32,186907,191947,5041,A4,67,370417,375450,5034,0.0039777247
A4,33,191948,196989,5042,A4,67,370417,375450,5034,0.0037780871
A4,34,196990,202034,5045,A4,67,370417,375450,5034,0.0035771065
A4,35,202035,207068,5034,A4,67,370417,375450,5034,0.0037841068
A4,36,207069,212101,5033,A4,67,370417,375450,5034,0.0039840637
A4,37,212102,217133,5032,A4,67,370417,375450,5034,0.0037856147
A4,39,229232,234273,5042,A4,67,370417,375450,5034,0.0037780871
A4,40,234274,239307,5034,A4,67,370417,375450,5034,0.0035849432
A4,41,239308,244352,5045,A4,67,370417,375450,5034,0.0035771065
A4,42,244353,249384,5032,A4,67,370417,375450,5034,0.0039848575
A4,43,249385,254424,5040,A4,67,370417,375450,5034,0.0039785160
A4,44,254425,259458,5034,A4,67,370417,375450,5034,0.0037841068
A4,45,259459,264482,5024,A4,67,370417,375450,5034,0.0039912193
A4,46,264483,269524,5042,A4,67,370417,375450,5034,0.0039769338
A4,47,269525,274568,5044,A4,67,370417,375450,5034,0.0041741205
A4,48,274569,279611,5043,A4,67,370417,375450,5034,0.0041749503
A4,49,279612,284654,5043,A4,67,370417,375450,5034,0.0043737575
A4,50,284655,289699,5045,A4,67,370417,375450,5034,0.0043720191
A4,51,289700,294744,5045,A4,67,370417,375450,5034,0.0039745628
A4,52,294745,299776,5032,A4,67,370417,375450,5034,0.0045825862
A4,53,299777,304808,5032,A4,67,370417,375450,5034,0.0041841004
A4,54,304809,309853,5045,A4,67,370417,375450,5034,0.0037758347
A4,55,309854,314898,5045,A4,67,370417,375450,5034,0.0035771065
A4,56,314899,319945,5047,A4,67,370417,375450,5034,0.0035771065
A4,57,319946,324996,5051,A4,67,370417,375450,5034,0.0045707472
A4,58,324997,330047,5051,A4,67,370417,375450,5034,0.0037758347
A4,59,330048,335098,5051,A4,67,370417,375450,5034,0.0039745628
A4,60,335099,340146,5048,A4,67,370417,375450,5034,0.0035792404
A4,61,340147,345197,5051,A4,67,370417,375450,5034,0.0035771065
A4,62,345198,350247,5050,A4,67,370417,375450,5034,0.0035778175
A4,63,350248,355293,5046,A4,67,370417,375450,5034,0.0029832936
A4,64,355294,360334,5041,A4,67,370417,375450,5034,0.0025855211
A4,65,360335,365382,5048,A4,67,370417,375450,5034,0.0027816412
A4,66,365383,370416,5034,A4,67,370417,375450,5034,0.0027816412
ISO1,1,30629,35521,4893,A4,68,375451,380470,5020,0.0059732235
ISO1,2,35522,40585,5064,A4,68,375451,380470,5020,0.0051823799
ISO1,3,40586,45646,5061,A4,68,375451,380470,5020,0.0053827751
ISO1,4,45647,50708,5062,A4,68,375451,380470,5020,0.0055810245
ISO1,6,64750,69811,5062,A4,68,375451,380470,5020,0.0053817022
ISO1,7,69812,74872,5061,A4,68,375451,380470,5020,0.0053827751
ISO1,8,74873,79933,5061,A4,68,375451,380470,5020,0.0055821372
ISO1,9,79934,84994,5061,A4,68,375451,380470,5020,0.0053827751
ISO1,10,84995,90055,5061,A4,68,375451,380470,5020,0.0055821372
ISO1,11,90056,95116,5061,A4,68,375451,380470,5020,0.0051834131
ISO1,12,95117,100177,5061,A4,68,375451,380470,5020,0.0053827751
ISO1,13,100178,105238,5061,A4,68,375451,380470,5020,0.0055821372
ISO1,14,105239,110278,5040,A4,68,375451,380470,5020,0.0041891083
ISO1,15,110279,115322,5044,A4,68,375451,380470,5020,0.0037871238
ISO1,16,115323,120367,5045,A4,68,375451,380470,5020,0.0039856517
ISO1,17,120368,125412,5045,A4,68,375451,380470,5020,0.0039856517
ISO1,18,125413,130457,5045,A4,68,375451,380470,5020,0.0041849342
ISO1,19,130458,135497,5040,A4,68,375451,380470,5020,0.0039896270
ISO1,20,135498,140544,5047,A4,68,375451,380470,5020,0.0039856517
ISO1,21,140545,145565,5021,A4,68,375451,380470,5020,0.0038068523
ISO1,22,145566,150587,5022,A4,68,375451,380470,5020,0.0032032032
ISO1,23,150588,155609,5022,A4,68,375451,380470,5020,0.0032032032
ISO1,24,155610,160651,5042,A4,68,375451,380470,5020,0.0031917016
ISO1,25,160652,165693,5042,A4,68,375451,380470,5020,0.0033911829
ISO1,26,165694,170724,5031,A4,68,375451,380470,5020,0.0035985606
ISO1,27,170725,175758,5034,A4,68,375451,380470,5020,0.0037946874
ISO1,28,175759,180794,5036,A4,68,375451,380470,5020,0.0031942503
ISO1,29,180795,185839,5045,A4,68,375451,380470,5020,0.0035870865
ISO1,30,185840,190882,5043,A4,68,375451,380470,5020,0.0033891547
ISO1,31,190883,195908,5026,A4,68,375451,380470,5020,0.0056011202
ISO1,32,195909,200944,5036,A4,68,375451,380470,5020,0.0031942503
ISO1,33,200945,205989,5045,A4,68,375451,380470,5020,0.0035870865
ISO1,34,205990,211027,5038,A4,68,375451,380470,5020,0.0035920974
ISO1,35,211028,216069,5042,A4,68,375451,380470,5020,0.0043868395
ISO1,36,216070,221113,5044,A4,68,375451,380470,5020,0.0041857684
ISO1,37,221114,226158,5045,A4,68,375451,380470,5020,0.0037863691
ISO1,38,226159,231203,5045,A4,68,375451,380470,5020,0.0033878039
ISO1,39,231204,236248,5045,A4,68,375451,380470,5020,0.0035870865
ISO1,40,236249,241293,5045,A4,68,375451,380470,5020,0.0031885213
ISO1,41,241294,246338,5045,A4,68,375451,380470,5020,0.0035870865
ISO1,42,246339,251383,5045,A4,68,375451,380470,5020,0.0031885213
ISO1,43,251384,256422,5039,A4,68,375451,380470,5020,0.0033918595
ISO1,44,256423,261437,5015,A4,68,375451,380470,5020,0.0036086608
ISO1,45,261438,266482,5045,A4,68,375451,380470,5020,0.0037863691
ISO1,46,266483,271497,5015,A4,68,375451,380470,5020,0.0036086608
ISO1,47,271498,276542,5045,A4,68,375451,380470,5020,0.0035870865
ISO1,48,276543,281589,5047,A4,68,375451,380470,5020,0.0033864542
ISO1,49,281590,286634,5045,A4,68,375451,380470,5020,0.0033878039
ISO1,50,286635,291684,5050,A4,68,375451,380470,5020,0.0037871238
ISO1,51,291685,296729,5045,A4,68,375451,380470,5020,0.0049820646
ISO1,52,296730,301774,5045,A4,68,375451,380470,5020,0.0031885213
ISO1,53,301775,306819,5045,A4,68,375451,380470,5020,0.0037863691
ISO1,54,306820,311869,5050,A4,68,375451,380470,5020,0.0037871238
ISO1,55,311870,316919,5050,A4,68,375451,380470,5020,0.0049830576
ISO1,56,316920,321971,5052,A4,68,375451,380470,5020,0.0049810719
ISO1,57,321972,327021,5050,A4,68,375451,380470,5020,0.0049830576
ISO1,58,327022,332066,5045,A4,68,375451,380470,5020,0.0047827820
ISO1,59,332067,337113,5047,A4,68,375451,380470,5020,0.0037878788
ISO1,60,337114,342473,5360,A4,68,375451,380470,5020,0.0047818290
ISO1,61,342474,347536,5063,A4,68,375451,380470,5020,0.0049830576
ISO1,62,347537,352584,5048,A4,68,375451,380470,5020,0.0051823799
ISO1,63,352585,357631,5047,A4,68,375451,380470,5020,0.0053827751
ISO1,64,357632,362683,5052,A4,68,375451,380470,5020,0.0063770426
ISO1,65,362684,368037,5354,A4,68,375451,380470,5020,0.0035856574
ISO1,66,368038,373098,5061,A4,68,375451,380470,5020,0.0029880478
ISO1,67,373099,378146,5048,A4,68,375451,380470,5020,0.0037886341
ISO1,68,378147,382223,4077,A4,68,375451,380470,5020,0.0042037587
ISO1,69,382224,386263,4040,A4,68,375451,380470,5020,0.0042425755
ISO1,70,386264,391320,5057,A4,68,375451,380470,5020,0.0033864542
ISO1,71,391321,396373,5053,A4,68,375451,380470,5020,0.0029880478
ISO1,72,396374,401428,5055,A4,68,375451,380470,5020,0.0035856574
ISO1,73,401429,406464,5036,A4,68,375451,380470,5020,0.0043991202
ISO1,74,406465,411500,5036,A4,68,375451,380470,5020,0.0039992002
ISO1,75,411501,416554,5054,A4,68,375451,380470,5020,0.0035863718
ISO1,76,416555,421609,5055,A4,68,375451,380470,5020,0.0035856574
ISO1,78,434234,439288,5055,A4,68,375451,380470,5020,0.0033864542
ISO1,79,439289,444341,5053,A4,68,375451,380470,5020,0.0035856574
ISO1,80,444342,449394,5053,A4,68,375451,380470,5020,0.0033864542
ISO1,81,449395,454447,5053,A4,68,375451,380470,5020,0.0035856574
ISO1,82,454448,459500,5053,A4,68,375451,380470,5020,0.0033864542
ISO1,83,459501,464563,5063,A4,68,375451,380470,5020,0.0035856574
ISO1,84,464564,469616,5053,A4,68,375451,380470,5020,0.0029880478
ISO1,85,469617,474669,5053,A4,68,375451,380470,5020,0.0033864542
ISO1,87,482384,487448,5065,A4,68,375451,380470,5020,0.0033864542
ISO1,88,487449,492492,5044,A4,68,375451,380470,5020,0.0029994001
ISO1,89,492493,497531,5039,A4,68,375451,380470,5020,0.0030000000
ISO1,90,497532,502586,5055,A4,68,375451,380470,5020,0.0037848606
ISO1,91,502587,507642,5056,A4,68,375451,380470,5020,0.0035856574
ISO1,92,507643,512696,5054,A4,68,375451,380470,5020,0.0033871289
ISO1,93,512697,517745,5049,A4,68,375451,380470,5020,0.0017931859
ISO1,94,517746,522579,4834,A4,68,375451,380470,5020,0.0070730185
ISO1,95,522580,527421,4842,A4,68,375451,380470,5020,0.0080996885
ISO1,96,527422,532470,5049,A4,68,375451,380470,5020,0.0049840510
ISO1,97,532471,537316,4846,A4,68,375451,380470,5020,0.0083108248
ISO1,98,537317,542156,4840,A4,68,375451,380470,5020,0.0085185955
ISO1,99,542157,547206,5050,A4,68,375451,380470,5020,0.0065868263
ISO1,100,547207,552047,4841,A4,68,375451,380470,5020,0.0083194676
ISO1,101,552048,556887,4840,A4,68,375451,380470,5020,0.0085185955
ISO1,102,556888,561721,4834,A4,68,375451,380470,5020,0.0101934679
ISO1,103,561722,566767,5046,A4,68,375451,380470,5020,0.0049840510
ISO1,104,566768,571813,5046,A4,68,375451,380470,5020,0.0045834994
ISO1,105,571814,576859,5046,A4,68,375451,380470,5020,0.0045834994
ISO1,106,576860,581905,5046,A4,68,375451,380470,5020,0.0045834994
ISO1,107,581906,586739,4834,A4,68,375451,380470,5020,0.0070730185
ISO1,108,586740,591785,5046,A4,68,375451,380470,5020,0.0045853270
ISO1,109,591786,596631,4846,A4,68,375451,380470,5020,0.0085185955
ISO1,110,596632,601677,5046,A4,68,375451,380470,5020,0.0049840510
ISO1,111,601678,606721,5044,A4,68,375451,380470,5020,0.0051834131
ISO1,112,606722,611766,5045,A4,68,375451,380470,5020,0.0051834131
A4,1,30943,35996,5054,A4,68,375451,380470,5020,0.0057826520
A4,2,35997,41057,5061,A4,68,375451,380470,5020,0.0059808612
A4,3,41058,46120,5063,A4,68,375451,380470,5020,0.0059808612
A4,4,46121,51184,5064,A4,68,375451,380470,5020,0.0055810245
A4,5,51185,56230,5046,A4,68,375451,380470,5020,0.0039864461
A4,6,56231,61272,5042,A4,68,375451,380470,5020,0.0031904287
A4,7,61273,66317,5045,A4,68,375451,380470,5020,0.0039856517
A4,8,66318,70985,4668,A4,68,375451,380470,5020,0.0040983607
A4,9,70986,76001,5016,A4,68,375451,380470,5020,0.0017942584
A4,10,76002,81044,5043,A4,68,375451,380470,5020,0.0041866029
A4,11,81045,86089,5045,A4,68,375451,380470,5020,0.0033878039
A4,12,86090,91134,5045,A4,68,375451,380470,5020,0.0033878039
A4,13,91135,96179,5045,A4,68,375451,380470,5020,0.0033878039
A4,14,96180,101224,5045,A4,68,375451,380470,5020,0.0033878039
A4,15,101225,106268,5044,A4,68,375451,380470,5020,0.0033898305
A4,16,106269,111309,5041,A4,68,375451,380470,5020,0.0035899481
A4,17,111310,116353,5044,A4,68,375451,380470,5020,0.0033898305
A4,18,116354,121400,5047,A4,68,375451,380470,5020,0.0033878039
A4,19,121401,126447,5047,A4,68,375451,380470,5020,0.0035870865
A4,20,126448,131479,5032,A4,68,375451,380470,5020,0.0033966034
A4,21,131480,136511,5032,A4,68,375451,380470,5020,0.0033966034
A4,22,136512,141556,5045,A4,68,375451,380470,5020,0.0037863691
A4,23,141557,146561,5005,A4,68,375451,380470,5020,0.0040176778
A4,24,146562,151606,5045,A4,68,375451,380470,5020,0.0039856517
A4,25,151607,156640,5034,A4,68,375451,380470,5020,0.0039944078
A4,26,156641,161685,5045,A4,68,375451,380470,5020,0.0039856517
A4,27,161686,166730,5045,A4,68,375451,380470,5020,0.0041849342
A4,28,166731,171775,5045,A4,68,375451,380470,5020,0.0041849342
A4,29,171776,176816,5041,A4,68,375451,380470,5020,0.0039888313
A4,30,176817,181861,5045,A4,68,375451,380470,5020,0.0035870865
A4,31,181862,186906,5045,A4,68,375451,380470,5020,0.0035870865
A4,32,186907,191947,5041,A4,68,375451,380470,5020,0.0037893897
A4,33,191948,196989,5042,A4,68,375451,380470,5020,0.0035892323
A4,34,196990,202034,5045,A4,68,375451,380470,5020,0.0033878039
A4,35,202035,207068,5034,A4,68,375451,380470,5020,0.0035949670
A4,36,207069,212101,5033,A4,68,375451,380470,5020,0.0037954455
A4,37,212102,217133,5032,A4,68,375451,380470,5020,0.0035964036
A4,39,229232,234273,5042,A4,68,375451,380470,5020,0.0035892323
A4,40,234274,239307,5034,A4,68,375451,380470,5020,0.0033952467
A4,41,239308,244352,5045,A4,68,375451,380470,5020,0.0033878039
A4,42,244353,249384,5032,A4,68,375451,380470,5020,0.0037962038
A4,43,249385,254424,5040,A4,68,375451,380470,5020,0.0037901456
A4,44,254425,259458,5034,A4,68,375451,380470,5020,0.0035949670
A4,45,259459,264482,5024,A4,68,375451,380470,5020,0.0038022814
A4,46,264483,269524,5042,A4,68,375451,380470,5020,0.0037886341
A4,47,269525,274568,5044,A4,68,375451,380470,5020,0.0039864461
A4,48,274569,279611,5043,A4,68,375451,380470,5020,0.0039872408
A4,49,279612,284654,5043,A4,68,375451,380470,5020,0.0041866029
A4,50,284655,289699,5045,A4,68,375451,380470,5020,0.0041849342
A4,51,289700,294744,5045,A4,68,375451,380470,5020,0.0037863691
A4,52,294745,299776,5032,A4,68,375451,380470,5020,0.0047952048
A4,53,299777,304808,5032,A4,68,375451,380470,5020,0.0039960040
A4,54,304809,309853,5045,A4,68,375451,380470,5020,0.0035870865
A4,55,309854,314898,5045,A4,68,375451,380470,5020,0.0033878039
A4,56,314899,319945,5047,A4,68,375451,380470,5020,0.0033878039
A4,57,319946,324996,5051,A4,68,375451,380470,5020,0.0043842168
A4,58,324997,330047,5051,A4,68,375451,380470,5020,0.0031885213
A4,59,330048,335098,5051,A4,68,375451,380470,5020,0.0033878039
A4,60,335099,340146,5048,A4,68,375451,380470,5020,0.0029910269
A4,61,340147,345197,5051,A4,68,375451,380470,5020,0.0029892387
A4,62,345198,350247,5050,A4,68,375451,380470,5020,0.0033884792
A4,63,350248,355293,5046,A4,68,375451,380470,5020,0.0043877144
A4,64,355294,360334,5041,A4,68,375451,380470,5020,0.0039888313
A4,65,360335,365382,5048,A4,68,375451,380470,5020,0.0041841004
A4,66,365383,370416,5034,A4,68,375451,380470,5020,0.0029958059
A4,67,370417,375450,5034,A4,68,375451,380470,5020,0.0021969243
ISO1,1,30629,35521,4893,A4,69,380471,385488,5018,0.0055635689
ISO1,2,35522,40585,5064,A4,69,380471,385488,5018,0.0047856431
ISO1,3,40586,45646,5061,A4,69,380471,385488,5018,0.0049860391
ISO1,4,45647,50708,5062,A4,69,380471,385488,5018,0.0051844467
ISO1,6,64750,69811,5062,A4,69,380471,385488,5018,0.0049850449
ISO1,7,69812,74872,5061,A4,69,380471,385488,5018,0.0049860391
ISO1,8,74873,79933,5061,A4,69,380471,385488,5018,0.0051854807
ISO1,9,79934,84994,5061,A4,69,380471,385488,5018,0.0049860391
ISO1,10,84995,90055,5061,A4,69,380471,385488,5018,0.0051854807
ISO1,11,90056,95116,5061,A4,69,380471,385488,5018,0.0051854807
ISO1,12,95117,100177,5061,A4,69,380471,385488,5018,0.0049860391
ISO1,13,100178,105238,5061,A4,69,380471,385488,5018,0.0051854807
ISO1,14,105239,110278,5040,A4,69,380471,385488,5018,0.0043885897
ISO1,15,110279,115322,5044,A4,69,380471,385488,5018,0.0037871238
ISO1,16,115323,120367,5045,A4,69,380471,385488,5018,0.0035870865
ISO1,17,120368,125412,5045,A4,69,380471,385488,5018,0.0035870865
ISO1,18,125413,130457,5045,A4,69,380471,385488,5018,0.0037863691
ISO1,19,130458,135497,5040,A4,69,380471,385488,5018,0.0037901456
ISO1,20,135498,140544,5047,A4,69,380471,385488,5018,0.0035885167
ISO1,21,140545,145565,5021,A4,69,380471,385488,5018,0.0034074965
